Customer ID,CohortMonth
17189,2009-12
17190,2010-03
17191,2009-12
17192,2010-06
17193,2009-12
17194,2010-06
17195,2010-02
17196,2010-10
17198,2010-12
17199,2010-05
17200,2010-02
17201,2010-02
17202,2010-10
17203,2010-11
17204,2010-06
17205,2010-05
17207,2010-02
17208,2010-11
17209,2009-12
17210,2010-11
17211,2009-12
17212,2010-08
17213,2009-12
17215,2010-09
17216,2010-06
17217,2010-03
17218,2010-01
17219,2010-10
17220,2010-01
17221,2010-04
17222,2010-01
17223,2010-11
17224,2010-07
17225,2010-05
17226,2010-02
17227,2010-01
17228,2010-03
17230,2009-12
17231,2009-12
17233,2009-12
17235,2010-06
17236,2010-03
17237,2010-11
17238,2009-12
17239,2010-07
17240,2010-04
17241,2010-02
17242,2010-01
17243,2009-12
17244,2009-12
17245,2010-01
17246,2009-12
17248,2010-08
17249,2010-10
17251,2009-12
17254,2010-11
17255,2010-09
17256,2010-04
17257,2010-09
17258,2010-02
17259,2010-02
17260,2010-10
17261,2010-07
17262,2009-12
17264,2010-10
17266,2010-03
17268,2009-12
17269,2010-11
17270,2009-12
17271,2009-12
17273,2010-10
17274,2010-11
17275,2010-11
17276,2010-11
17278,2010-05
17280,2010-09
17281,2010-02
17282,2010-06
17283,2010-11
17284,2010-09
17285,2010-02
17286,2010-11
17287,2009-12
17288,2010-11
17289,2010-03
17290,2009-12
17292,2010-05
17293,2009-12
17294,2010-02
17296,2009-12
17298,2010-03
17299,2010-08
17300,2010-08
17301,2010-03
17304,2010-06
17305,2010-03
17306,2010-11
17307,2010-01
17308,2010-09
17309,2010-02
17310,2010-06
17311,2010-02
17314,2009-12
17315,2010-09
17316,2010-10
17318,2009-12
17319,2010-02
17320,2010-01
17321,2010-05
17322,2009-12
17323,2010-01
17324,2009-12
17325,2010-03
17326,2010-06
17327,2010-05
17328,2010-02
17329,2009-12
17330,2010-03
17332,2010-02
17334,2010-10
17335,2010-01
17336,2010-08
17338,2010-03
17339,2010-07
17340,2010-02
17341,2010-06
17342,2010-02
17343,2009-12
17344,2009-12
17345,2009-12
17346,2010-04
17348,2010-03
17349,2010-03
17350,2010-02
17351,2009-12
17352,2010-01
17353,2010-03
17354,2010-10
17355,2010-11
17356,2010-01
17358,2010-02
17359,2010-03
17360,2010-10
17361,2010-02
17362,2010-01
17363,2010-11
17364,2009-12
17365,2010-02
17366,2010-09
17368,2009-12
17369,2010-09
17371,2009-12
17372,2009-12
17373,2010-02
17374,2010-11
17375,2010-10
17376,2010-07
17377,2009-12
17378,2010-11
17380,2010-06
17381,2010-06
17382,2010-05
17383,2010-09
17384,2010-08
17386,2010-11
17388,2009-12
17389,2009-12
17390,2010-10
17392,2010-09
17393,2010-08
17395,2010-07
17396,2010-09
17397,2010-10
17400,2009-12
17401,2010-06
17402,2009-12
17403,2010-09
17404,2010-01
17406,2009-12
17407,2010-10
17408,2010-07
17409,2009-12
17411,2009-12
17412,2009-12
17413,2010-05
17414,2009-12
17416,2009-12
17417,2010-06
17418,2010-11
17419,2010-01
17420,2010-11
17421,2009-12
17422,2010-06
17423,2010-11
17426,2010-02
17428,2009-12
17429,2010-10
17430,2010-08
17432,2009-12
17433,2010-11
17435,2010-10
17436,2009-12
17437,2010-06
17438,2010-03
17439,2010-02
17440,2010-06
17441,2009-12
17442,2010-02
17448,2010-03
17449,2009-12
17450,2010-09
17454,2010-01
17456,2010-09
17457,2009-12
17458,2010-11
17460,2010-01
17463,2010-04
17464,2010-03
17465,2009-12
17467,2010-11
17468,2010-11
17469,2009-12
17470,2010-07
17471,2010-08
17472,2010-03
17473,2010-09
17474,2010-04
17476,2009-12
17477,2010-03
17478,2010-03
17479,2010-03
17480,2010-09
17482,2010-05
17483,2010-10
17484,2010-03
17487,2009-12
17488,2010-03
17490,2010-05
17491,2010-04
17492,2010-07
17493,2010-11
17494,2010-07
17495,2010-11
17496,2010-01
17497,2010-04
17499,2010-05
17504,2010-02
17505,2010-04
17508,2009-12
17510,2010-10
17511,2009-12
17512,2009-12
17513,2010-08
17514,2010-02
17515,2010-06
17516,2010-11
17518,2010-03
17519,2009-12
17521,2010-10
17524,2010-09
17525,2010-10
17526,2009-12
17529,2010-01
17530,2009-12
17531,2010-03
17532,2010-11
17533,2010-10
17534,2010-02
17536,2010-01
17539,2009-12
17540,2010-04
17541,2010-07
17542,2010-03
17543,2010-06
17544,2010-11
17545,2010-05
17547,2010-02
17548,2010-11
17550,2010-02
17552,2010-03
17553,2010-04
17555,2010-05
17556,2010-11
17557,2009-12
17558,2010-11
17559,2010-07
17560,2010-02
17561,2009-12
17563,2010-04
17565,2010-05
17567,2010-09
17568,2010-03
17570,2010-11
17571,2010-06
17572,2009-12
17575,2010-02
17576,2009-12
17577,2010-02
17578,2010-06
17579,2010-05
17580,2010-10
17581,2009-12
17582,2010-03
17583,2010-05
17584,2010-01
17585,2010-08
17586,2010-03
17587,2010-03
17588,2010-03
17589,2010-03
17591,2010-01
17592,2009-12
17593,2009-12
17594,2010-04
17596,2009-12
17597,2010-05
17598,2010-11
17599,2010-08
17601,2010-11
17602,2010-03
17603,2009-12
17604,2010-01
17605,2010-04
17606,2009-12
17607,2010-11
17608,2010-04
17609,2010-04
17610,2009-12
17611,2009-12
17612,2009-12
17615,2010-08
17616,2010-09
17617,2010-05
17618,2010-01
17621,2010-10
17622,2010-04
17623,2009-12
17624,2009-12
17625,2009-12
17626,2010-04
17627,2010-08
17629,2010-10
17631,2009-12
17633,2010-11
17635,2010-04
17638,2009-12
17639,2010-08
17640,2010-03
17642,2009-12
17643,2010-07
17644,2010-02
17646,2009-12
17647,2010-02
17648,2010-11
17649,2010-08
17651,2010-07
17655,2010-10
17657,2010-10
17659,2010-11
17660,2009-12
17662,2009-12
17663,2010-03
17664,2010-03
17665,2010-08
17666,2010-06
17667,2010-02
17669,2010-04
17671,2010-11
17672,2010-01
17673,2010-03
17674,2010-12
17675,2009-12
17676,2010-03
17677,2009-12
17678,2010-04
17679,2009-12
17680,2010-07
17681,2010-01
17682,2010-03
17683,2010-06
17685,2010-02
17686,2010-06
17687,2010-10
17688,2010-11
17689,2010-08
17690,2010-02
17691,2010-06
17692,2010-06
17694,2010-05
17695,2010-01
17696,2009-12
17699,2010-05
17700,2009-12
17702,2010-11
17703,2010-10
17705,2010-05
17706,2010-01
17707,2009-12
17708,2010-10
17709,2010-04
17710,2010-10
17713,2010-06
17714,2010-07
17715,2010-04
17716,2009-12
17717,2010-10
17718,2010-03
17720,2010-05
17721,2010-02
17722,2010-11
17723,2010-11
17726,2010-01
17728,2010-09
17729,2010-04
17730,2010-04
17731,2010-02
17732,2010-08
17734,2010-03
17735,2010-07
17738,2010-03
17739,2009-12
17740,2010-01
17741,2010-05
17742,2009-12
17743,2010-09
17744,2010-11
17745,2010-06
17746,2010-04
17748,2010-06
17749,2010-06
17751,2010-10
17753,2010-01
17754,2009-12
17756,2010-11
17757,2010-01
17758,2010-05
17759,2010-05
17760,2010-02
17762,2010-09
17763,2010-02
17764,2009-12
17765,2010-09
17766,2010-11
17767,2010-10
17768,2009-12
17769,2010-01
17771,2010-04
17772,2010-11
17773,2010-01
17774,2010-02
17776,2009-12
17778,2010-02
17780,2010-01
17782,2010-11
17783,2010-07
17784,2010-06
17785,2010-05
17787,2010-12
17789,2010-02
17790,2010-06
17792,2010-08
17794,2010-01
17796,2010-10
17797,2009-12
17798,2010-05
17799,2009-12
17801,2010-01
17802,2009-12
17803,2010-11
17804,2009-12
17805,2010-04
17807,2010-01
17808,2010-05
17809,2009-12
17810,2010-01
17811,2010-09
17812,2010-06
17814,2010-10
17815,2010-11
17816,2009-12
17817,2010-10
17818,2009-12
17819,2009-12
17820,2010-11
17821,2010-10
17822,2010-05
17823,2010-10
17825,2009-12
17826,2010-11
17827,2010-03
17829,2010-02
17833,2009-12
17834,2010-09
17838,2010-03
17840,2010-09
17841,2009-12
17842,2010-04
17843,2010-10
17845,2010-05
17847,2010-03
17848,2009-12
17849,2010-03
17850,2009-12
17851,2009-12
17852,2009-12
17853,2009-12
17854,2009-12
17855,2010-12
17857,2010-03
17858,2009-12
17860,2009-12
17861,2009-12
17862,2010-05
17863,2010-02
17864,2010-10
17865,2009-12
17866,2009-12
17867,2009-12
17868,2010-11
17869,2010-06
17870,2010-11
17871,2010-01
17872,2010-11
17873,2009-12
17875,2010-01
17876,2010-02
17878,2010-11
17880,2009-12
17882,2010-11
17883,2010-02
17884,2009-12
17886,2010-04
17888,2009-12
17889,2010-03
17894,2010-08
17897,2010-05
17898,2010-05
17901,2010-07
17902,2010-06
17903,2010-11
17905,2010-01
17907,2010-03
17908,2009-12
17909,2009-12
17910,2009-12
17912,2010-11
17913,2009-12
17915,2010-06
17916,2009-12
17918,2010-07
17919,2010-09
17920,2009-12
17921,2010-07
17922,2010-06
17923,2010-06
17924,2010-10
17925,2010-12
17926,2010-05
17927,2009-12
17928,2010-05
17929,2009-12
17930,2010-03
17931,2010-02
17933,2010-03
17934,2010-10
17935,2009-12
17938,2010-10
17940,2009-12
17941,2010-01
17944,2010-10
17945,2010-01
17949,2009-12
17950,2010-01
17951,2010-10
17952,2010-06
17953,2010-06
17954,2009-12
17955,2010-02
17958,2009-12
17959,2010-04
17960,2010-03
17961,2009-12
17962,2010-01
17963,2010-01
17964,2010-12
17965,2009-12
17966,2010-01
17967,2010-10
17968,2010-07
17969,2009-12
17971,2010-06
17974,2010-10
17975,2010-08
17976,2010-12
17977,2010-11
17978,2009-12
17980,2010-11
17981,2010-10
17982,2010-01
17983,2010-11
17984,2009-12
17987,2010-06
17988,2009-12
17989,2010-11
17990,2009-12
17991,2010-04
17992,2010-11
17993,2010-04
17994,2010-03
17995,2010-11
17996,2010-06
17998,2009-12
17999,2010-11
18000,2010-05
18001,2009-12
18002,2009-12
18003,2010-11
18006,2009-12
18007,2010-11
18008,2010-01
18009,2010-02
18011,2010-05
18012,2009-12
18016,2010-01
18017,2010-10
18018,2010-10
18020,2010-06
18021,2010-07
18022,2010-06
18025,2010-03
18026,2010-07
18028,2010-05
18029,2010-03
18031,2010-11
18034,2010-11
18035,2010-11
18036,2009-12
18037,2009-12
18038,2010-06
18039,2010-03
18041,2010-01
18042,2010-06
18043,2010-12
18044,2010-05
18046,2010-02
18047,2010-11
18048,2010-08
18049,2010-04
18050,2010-11
18051,2009-12
18052,2010-05
18053,2010-06
18054,2010-11
18055,2010-10
18056,2010-03
18057,2010-01
18058,2010-02
18060,2010-05
18061,2009-12
18062,2010-04
18063,2010-03
18064,2010-02
18065,2009-12
18066,2010-10
18069,2010-02
18070,2010-02
18071,2009-12
18074,2010-07
18075,2010-07
18076,2010-11
18077,2009-12
18078,2010-03
18079,2010-08
18083,2010-11
18084,2010-11
18085,2010-03
18087,2009-12
18089,2010-09
18090,2010-10
18091,2010-04
18092,2009-12
18093,2010-03
18094,2010-01
18095,2010-04
18096,2010-07
18097,2009-12
18098,2010-11
18100,2010-06
18101,2010-02
18102,2009-12
18103,2010-06
18106,2010-01
18107,2010-09
18108,2009-12
18109,2010-07
18110,2010-10
18111,2010-04
18112,2010-06
18113,2010-12
18115,2010-01
18116,2010-10
18118,2010-11
18119,2010-12
18123,2010-07
18124,2010-08
18127,2010-11
18128,2010-06
18131,2010-03
18132,2010-07
18134,2010-01
18135,2010-03
18136,2010-09
18137,2010-06
18140,2010-08
18141,2010-04
18144,2009-12
18145,2009-12
18148,2010-03
18149,2010-03
18151,2010-03
18152,2010-03
18153,2010-02
18154,2010-08
18156,2010-12
18157,2010-05
18160,2010-11
18161,2010-11
18162,2009-12
18163,2010-05
18166,2010-03
18168,2009-12
18170,2010-01
18171,2010-01
18172,2009-12
18173,2010-04
18174,2010-04
18175,2010-02
18177,2009-12
18178,2010-02
18179,2010-02
18181,2009-12
18182,2010-09
18186,2009-12
18187,2010-03
18188,2010-03
18189,2010-03
18190,2009-12
18191,2010-08
18193,2010-09
18194,2010-01
18195,2010-11
18196,2010-03
18197,2010-05
18199,2010-01
18201,2009-12
18203,2009-12
18206,2010-06
18207,2010-07
18208,2010-05
18210,2010-11
18212,2010-01
18214,2010-06
18215,2010-03
18217,2010-07
18218,2010-02
18219,2009-12
18220,2009-12
18221,2010-11
18223,2009-12
18225,2009-12
18226,2010-03
18227,2010-08
18229,2009-12
18230,2010-07
18231,2010-01
18234,2010-06
18236,2010-04
18238,2010-07
18239,2010-10
18241,2010-04
18242,2010-01
18243,2010-10
18244,2010-07
18245,2010-03
18246,2010-04
18247,2010-03
18251,2009-12
18252,2009-12
18253,2010-03
18254,2010-05
18255,2010-09
18256,2010-11
18257,2010-02
18258,2010-05
18259,2009-12
18260,2009-12
18262,2010-04
18264,2010-07
18266,2010-10
18267,2010-02
18268,2009-12
18269,2010-12
18270,2010-10
18271,2009-12
18272,2010-03
18273,2010-04
18275,2009-12
18276,2009-12
18277,2010-08
18278,2010-10
18279,2010-07
18280,2010-11
18281,2010-05
18283,2010-02
18284,2010-10
18285,2010-02
18286,2009-12
18287,2010-05
